Id,avg_out_hitting_time,rw_out_closeness,out_truncated_runs,out_stuck_runs,out_total_runs,out_truncation_rate,avg_in_hitting_time,rw_in_closeness,in_truncated_runs,in_stuck_runs,in_total_runs,in_truncation_rate
720575940616885824,32085.765,3.116646899333708e-05,85,0,400,0.2125,4065.0525,0.00024599928291209035,0,0,400,0.0
720575940616891698,26212.2,3.8150174346296764e-05,62,0,400,0.155,30734.8925,3.253631031896402e-05,16,0,400,0.04
720575940616896581,32089.93,3.1162423850722014e-05,88,0,400,0.22,29713.9775,3.365419523522221e-05,18,0,400,0.045
720575940616913339,29953.1175,3.338550653366882e-05,85,0,400,0.2125,84301.7275,1.1862153121358042e-05,277,0,400,0.6925
720575940616956673,33480.98,2.9867703991938106e-05,82,0,400,0.205,687.9675,0.001453557035761137,0,0,400,0.0
720575940616966557,25992.7975,3.847219599968029e-05,79,0,400,0.1975,70384.5,1.4207673564492183e-05,194,0,400,0.485
720575940616967508,33872.445,2.9522521920103493e-05,89,0,400,0.2225,736.7075,0.0013573908233593388,0,0,400,0.0
720575940616968733,39551.4575,2.528351831282071e-05,106,0,400,0.265,413.235,0.0024199305479932725,0,0,400,0.0
720575940616973313,46888.6575,2.1327119463806358e-05,145,0,400,0.3625,750.4025,0.0013326181615866152,0,0,400,0.0
720575940616983862,29321.7925,3.41043270120679e-05,75,0,400,0.1875,7421.8725,0.00013473688749032,0,0,400,0.0
720575940617047297,29572.8625,3.3814785430392476e-05,75,0,400,0.1875,9591.8625,0.0001042550391021556,0,0,400,0.0
720575940617068066,32880.2175,3.0413424120445678e-05,73,0,400,0.1825,74798.635,1.3369227927755634e-05,214,0,400,0.535
720575940617073876,33210.025,3.011138955782177e-05,96,0,400,0.24,15138.6625,6.605603368197158e-05,0,0,400,0.0
720575940617077533,42496.49,2.3531355177804098e-05,141,0,400,0.3525,4959.805,0.00020162082985117357,0,0,400,0.0
720575940617155742,34577.0475,2.8920919289016794e-05,109,0,400,0.2725,10640.865,9.397732233234799e-05,1,0,400,0.0025
720575940617172436,46499.97,2.1505390218531324e-05,133,0,400,0.3325,79214.2225,1.262399564674134e-05,252,0,400,0.63
720575940617178369,33658.58,2.9710106605804522e-05,89,0,400,0.2225,69673.0225,1.435275755404468e-05,176,0,400,0.44
720575940617180955,25502.2525,3.921222252818648e-05,74,0,400,0.185,88050.425,1.1357128599890346e-05,307,0,400,0.7675
720575940617187329,32559.105,3.0713374953027735e-05,68,0,400,0.17,61658.22,1.621843770384549e-05,136,0,400,0.34
720575940617193886,36797.765,2.717556351588201e-05,103,0,400,0.2575,97352.2825,1.0271972822003428e-05,379,0,400,0.9475
720575940617211968,43688.5025,2.288931738962671e-05,134,0,400,0.335,39654.0525,2.5218103496483747e-05,49,0,400,0.1225
720575940617225565,36763.4725,2.7200912536213762e-05,95,0,400,0.2375,1393.9725,0.0007173742667089917,0,0,400,0.0
720575940617232017,25052.7375,3.991579762491025e-05,43,0,400,0.1075,989.7025,0.0010104046417989245,0,0,400,0.0
720575940617236667,28323.36,3.530654555109281e-05,79,0,400,0.1975,996.81,0.0010032002086656435,0,0,400,0.0
720575940617241019,39932.145,2.504248143945185e-05,122,0,400,0.305,2814.605,0.0003552896409975823,0,0,400,0.0
720575940617244347,26256.1525,3.808631138930199e-05,75,0,400,0.1875,1002.605,0.0009974017683933353,0,0,400,0.0
720575940617296155,28483.7725,3.5107709135087356e-05,62,0,400,0.155,4157.4175,0.00024053393723387178,0,0,400,0.0
720575940617337413,28946.2475,3.4546792291470594e-05,60,0,400,0.15,8476.8425,0.00011796845346601637,0,0,400,0.0
720575940617387732,46546.6725,2.1483812833237436e-05,153,0,400,0.3825,1421.86,0.0007033041227687677,0,0,400,0.0
720575940617425781,40261.5675,2.4837582391694017e-05,128,0,400,0.32,33884.645,2.951189248109284e-05,30,0,400,0.075
720575940617433627,21554.3625,4.639432040729574e-05,38,0,400,0.095,10000.6325,9.999367540003095e-05,0,0,400,0.0
720575940617494232,40787.4625,2.451733789519267e-05,133,0,400,0.3325,2460.635,0.00040639916119213125,0,0,400,0.0
720575940617497211,43405.0425,2.3038797853959016e-05,138,0,400,0.345,89480.1775,1.1175659547613212e-05,314,0,400,0.785
720575940617501533,27470.7975,3.640229228874771e-05,75,0,400,0.1875,778.405,0.001284678284440619,0,0,400,0.0
720575940617559125,27692.24,3.611119938293182e-05,80,0,400,0.2,98950.58,1.0106054961982032e-05,389,0,400,0.9725
720575940617585624,39369.03,2.540067662322389e-05,122,0,400,0.305,71601.1825,1.3966249789240563e-05,201,0,400,0.5025
720575940617600064,22596.31,4.425501331854625e-05,68,0,400,0.17,1111.435,0.0008997377264527391,0,0,400,0.0
720575940617644372,38517.7825,2.5962034548588043e-05,121,0,400,0.3025,97338.895,1.0273385577265901e-05,378,0,400,0.945
720575940617716770,38097.2525,2.624861202261239e-05,109,0,400,0.2725,46563.465,2.1476064979270766e-05,69,0,400,0.1725
720575940617736827,40833.29,2.4489821907566104e-05,104,0,400,0.26,28816.1225,3.470279528413304e-05,22,0,400,0.055
720575940617773865,28033.8025,3.567122226818855e-05,76,0,400,0.19,9141.145,0.0001093954860140606,0,0,400,0.0
720575940617784118,35263.9675,2.8357557895321903e-05,96,0,400,0.24,7043.9375,0.00014196605236772757,0,0,400,0.0
720575940617787550,15931.695,6.276796034571337e-05,23,0,400,0.0575,1442.105,0.0006934307834727707,0,0,400,0.0
720575940617797169,29369.04,3.4049461609913026e-05,92,0,400,0.23,1346.125,0.000742873061565605,0,0,400,0.0
720575940617801675,52661.5275,1.89891947209469e-05,165,0,400,0.4125,6191.1375,0.00016152120672493546,0,0,400,0.0
720575940617812273,52406.0125,1.9081779977058932e-05,170,0,400,0.425,19455.2625,5.139997468551246e-05,2,0,400,0.005
720575940617819185,33963.285,2.9443559420120873e-05,109,0,400,0.2725,100000.0,1e-05,400,0,400,1.0
720575940617828731,22841.4725,4.3780014620335884e-05,54,0,400,0.135,99811.5025,1.0018885348409619e-05,398,0,400,0.995
720575940617921877,41058.215,2.4355661832839058e-05,116,0,400,0.29,16951.9675,5.899020275965018e-05,0,0,400,0.0
720575940617934576,37254.4725,2.6842414692625157e-05,119,0,400,0.2975,6546.2925,0.00015275822154295734,0,0,400,0.0
720575940617949861,28191.485,3.547170360128244e-05,77,0,400,0.1925,8192.5775,0.00012206170768601214,0,0,400,0.0
720575940617978526,32534.39,3.073670660491867e-05,85,0,400,0.2125,2095.715,0.0004771641182126386,0,0,400,0.0
720575940618014343,24823.5975,4.028424969426772e-05,66,0,400,0.165,94652.5875,1.05649515392276e-05,357,0,400,0.8925
720575940618050776,19234.0225,5.199120464790971e-05,37,0,400,0.0925,25502.5975,3.921169206391623e-05,9,0,400,0.0225
720575940618129355,29604.0375,3.377917623567394e-05,77,0,400,0.1925,7787.865,0.00012840489659232665,0,0,400,0.0
720575940618133371,28468.67,3.512633361516362e-05,64,0,400,0.16,374.045,0.002673475116630352,0,0,400,0.0
720575940618146901,57340.825,1.743958165931516e-05,209,0,400,0.5225,92392.81,1.0823353029310398e-05,342,0,400,0.855
720575940618153153,12640.53,7.911060691284305e-05,29,0,400,0.0725,96253.9225,1.0389186996509155e-05,373,0,400,0.9325
720575940618174447,29658.065,3.3717641390293e-05,79,0,400,0.1975,59223.5425,1.6885177039181673e-05,134,0,400,0.335
720575940618177739,20006.59,4.998353042672439e-05,47,0,400,0.1175,1358.28,0.0007362252260211444,0,0,400,0.0
720575940618195510,22081.625,4.5286522164922195e-05,51,0,400,0.1275,75179.0025,1.3301586436984182e-05,222,0,400,0.555
720575940618198977,33078.8275,3.0230817582636507e-05,94,0,400,0.235,40151.7025,2.4905544167149576e-05,41,0,400,0.1025
720575940618225067,41725.17,2.3966349328235213e-05,121,0,400,0.3025,5789.2625,0.00017273357357694525,0,0,400,0.0
720575940618236752,34750.77,2.8776340783240203e-05,77,0,400,0.1925,70408.6825,1.4202793810266228e-05,173,0,400,0.4325
720575940618292901,31627.8625,3.161769152120223e-05,77,0,400,0.1925,66335.1175,1.5074971413143274e-05,168,0,400,0.42
720575940618295376,26198.9325,3.816949411965545e-05,67,0,400,0.1675,1439.3725,0.0006947471901818327,0,0,400,0.0
720575940618306469,32507.455,3.07621743996877e-05,87,0,400,0.2175,78849.6275,1.2682368093622255e-05,245,0,400,0.6125
720575940618308987,42310.93,2.3634554948331318e-05,130,0,400,0.325,367.675,0.002719793295709526,0,0,400,0.0
720575940618317726,30978.93,3.228000450628863e-05,84,0,400,0.21,60722.855,1.6468263885154937e-05,134,0,400,0.335
720575940618374558,53290.335,1.8765128798683664e-05,167,0,400,0.4175,625.93,0.0015976227373667984,0,0,400,0.0
720575940618386321,35433.99,2.8221490156767557e-05,89,0,400,0.2225,46645.715,2.1438196413111046e-05,70,0,400,0.175
720575940618388615,48873.7875,2.046086565318884e-05,147,0,400,0.3675,1564.7825,0.0006390664517273168,0,0,400,0.0
720575940618403719,33489.6975,2.9859929311096344e-05,102,0,400,0.255,90079.5975,1.1101292942611116e-05,322,0,400,0.805
720575940618407333,29624.9,3.3755388203842036e-05,73,0,400,0.1825,8733.81,0.00011449756749917848,0,0,400,0.0
720575940618424149,49275.1975,2.0294185528124977e-05,139,0,400,0.3475,28235.22,3.541675963566071e-05,17,0,400,0.0425
720575940618437979,27151.75,3.683003857946541e-05,67,0,400,0.1675,9186.56,0.0001088546746551484,0,0,400,0.0
720575940618463960,30935.245,3.232558849946073e-05,87,0,400,0.2175,1038.1075,0.0009632913739665689,0,0,400,0.0
720575940618468957,53008.5575,1.8864878562296286e-05,170,0,400,0.425,958.64,0.001043144454644079,0,0,400,0.0
720575940618523585,21890.4775,4.568196376712203e-05,47,0,400,0.1175,1973.4525,0.0005067261563174183,0,0,400,0.0
720575940618590923,45471.615,2.1991741441336536e-05,154,0,400,0.385,80505.7175,1.2421478014899998e-05,259,0,400,0.6475
720575940618606715,25460.385,3.927670378904325e-05,83,0,400,0.2075,97691.065,1.0236350683657712e-05,378,0,400,0.945
720575940618622191,32260.7775,3.099739304175171e-05,102,0,400,0.255,71564.945,1.3973321714982103e-05,200,0,400,0.5
720575940618624239,22222.3275,4.499978681350997e-05,47,0,400,0.1175,7517.73,0.00013301887670879374,0,0,400,0.0
720575940618648235,38786.505,2.578216315184882e-05,123,0,400,0.3075,99790.895,1.0020954316523566e-05,397,0,400,0.9925
720575940618651608,44715.9075,2.236340613237023e-05,130,0,400,0.325,3076.675,0.00032502620523779726,0,0,400,0.0
720575940618679280,25301.72,3.952300476015069e-05,78,0,400,0.195,48165.875,2.076158691189561e-05,76,0,400,0.19
720575940618688276,32929.845,3.036758903663227e-05,77,0,400,0.1925,10946.69,9.135181502353679e-05,0,0,400,0.0
720575940618694638,29923.7175,3.341830773532734e-05,93,0,400,0.2325,1928.5275,0.0005185303294871346,0,0,400,0.0
720575940618704043,41058.3025,2.4355609928101633e-05,117,0,400,0.2925,1018.22,0.0009821060281668009,0,0,400,0.0
720575940618710918,46490.9625,2.1509556830534536e-05,130,0,400,0.325,99241.0425,1.0076476171640378e-05,394,0,400,0.985
720575940618733377,25909.3475,3.859610899116622e-05,67,0,400,0.1675,91587.7,1.0918496697700674e-05,332,0,400,0.83
720575940618734575,27945.2575,3.5784247112412545e-05,67,0,400,0.1675,14404.5775,6.942237632447047e-05,0,0,400,0.0
720575940618742864,16325.7775,6.125282547799025e-05,26,0,400,0.065,99413.8625,1.005895933275905e-05,396,0,400,0.99
720575940618744047,31276.495,3.197289210315926e-05,95,0,400,0.2375,6430.4525,0.00015551005158657185,0,0,400,0.0
720575940618745424,35337.06,2.829890205919791e-05,91,0,400,0.2275,390.51,0.002560753885944022,0,0,400,0.0
720575940618746491,33669.4,2.970055896451971e-05,100,0,400,0.25,858.91,0.001164266337567382,0,0,400,0.0
720575940618772870,38270.08,2.6130073415054267e-05,96,0,400,0.24,5300.8075,0.00018865050277717122,0,0,400,0.0
720575940618774352,54560.59,1.8328247550108973e-05,182,0,400,0.455,99363.15,1.0064093177400275e-05,394,0,400,0.985
720575940618781861,51843.28,1.9288903016938744e-05,136,0,400,0.34,18482.6475,5.410480289687936e-05,3,0,400,0.0075
720575940618787841,27767.74,3.601301366261712e-05,62,0,400,0.155,902.2275,0.001108367900557232,0,0,400,0.0
720575940618792942,37840.95,2.6426397857347664e-05,117,0,400,0.2925,767.88,0.0013022868156482785,0,0,400,0.0
720575940618798470,22943.0675,4.358615080568455e-05,61,0,400,0.1525,100000.0,1e-05,400,0,400,1.0
720575940618814424,41685.5375,2.3989135320613297e-05,128,0,400,0.32,8325.7025,0.0001201099847130017,0,0,400,0.0
720575940618844757,37544.625,2.663497105111584e-05,110,0,400,0.275,6922.7925,0.00014445037894751287,0,0,400,0.0
720575940618858837,25761.47,3.881766063815458e-05,66,0,400,0.165,99970.905,1.0002910346765391e-05,399,0,400,0.9975
720575940618867627,29509.41,3.388749554803027e-05,79,0,400,0.1975,4376.3175,0.0002285026166405888,0,0,400,0.0
720575940618867888,32239.2875,3.1018055222219165e-05,91,0,400,0.2275,54783.76,1.8253584638951396e-05,101,0,400,0.2525
720575940618875886,36516.78,2.7384670828041246e-05,107,0,400,0.2675,45101.2675,2.2172325866451536e-05,65,0,400,0.1625
720575940618884299,31041.6925,3.221473829109028e-05,99,0,400,0.2475,6277.6475,0.00015929534112898183,0,0,400,0.0
720575940618901553,31634.575,3.1610982603685996e-05,83,0,400,0.2075,18956.5125,5.2752319288687726e-05,3,0,400,0.0075
720575940618928981,38643.46,2.587759998716471e-05,117,0,400,0.2925,1471.495,0.0006795809703736676,0,0,400,0.0
720575940618945985,17716.08,5.644589548026425e-05,24,0,400,0.06,11677.8325,8.563232945839906e-05,0,0,400,0.0
720575940618956198,36260.4475,2.7578258652213267e-05,94,0,400,0.235,10594.35,9.438993425741078e-05,0,0,400,0.0
720575940618963694,26620.7825,3.756463582541197e-05,71,0,400,0.1775,8855.34,0.00011292621175471523,0,0,400,0.0
720575940618970606,38649.155,2.5873786891330485e-05,103,0,400,0.2575,20385.77,4.905382529087692e-05,4,0,400,0.01
720575940618994603,39447.425,2.5350197129470428e-05,131,0,400,0.3275,92552.91,1.0804630562129272e-05,348,0,400,0.87
720575940618995541,30369.645,3.2927615716285125e-05,71,0,400,0.1775,355.21,0.0028152360575434254,0,0,400,0.0
720575940618997440,20140.6725,4.965077506721784e-05,30,0,400,0.075,57293.56,1.7453968648483354e-05,111,0,400,0.2775
720575940619006272,43403.2975,2.303972411312758e-05,140,0,400,0.35,99911.43,1.0008864851599061e-05,399,0,400,0.9975
720575940619025232,41030.765,2.4371956018855607e-05,129,0,400,0.3225,7029.47,0.0001422582356849094,0,0,400,0.0
720575940619051088,31583.915,3.1661686019608396e-05,92,0,400,0.23,94925.2675,1.0534602918027067e-05,365,0,400,0.9125
720575940619060289,26926.7125,3.713784220780758e-05,69,0,400,0.1725,8508.54,0.00011752897676922243,0,0,400,0.0
720575940619067374,40274.175,2.4829807190339714e-05,125,0,400,0.3125,5409.505,0.00018485979770792337,0,0,400,0.0
720575940619082405,40950.2125,2.4419897698943563e-05,128,0,400,0.32,84194.5425,1.1877254395675349e-05,286,0,400,0.715
720575940619084891,43315.6825,2.3086326759367118e-05,135,0,400,0.3375,80994.725,1.2346483058001616e-05,258,0,400,0.645
720575940619085478,21389.285,4.6752380923439e-05,42,0,400,0.105,87067.25,1.1485374810850233e-05,300,0,400,0.75
720575940619087013,32240.6525,3.1016741984362754e-05,89,0,400,0.2225,98514.4425,1.0150795909949954e-05,388,0,400,0.97
720575940619100180,14663.59,6.819612386871155e-05,31,0,400,0.0775,22070.185,4.5309996268721806e-05,7,0,400,0.0175
720575940619104027,37045.8025,2.699361148945282e-05,97,0,400,0.2425,17702.87,5.6488015785011134e-05,0,0,400,0.0
720575940619111846,39796.32,2.512795152918662e-05,130,0,400,0.325,1808.415,0.0005529704188474438,0,0,400,0.0
720575940619114689,29432.07,3.397654327405446e-05,76,0,400,0.19,99345.6575,1.0065865234220228e-05,392,0,400,0.98
720575940619126950,35636.2875,2.806128444215745e-05,88,0,400,0.22,3252.8425,0.00030742343043046197,0,0,400,0.0
720575940619140262,31801.6175,3.144494144047862e-05,85,0,400,0.2125,3849.7425,0.00025975763314039835,0,0,400,0.0
720575940619141254,38062.6575,2.627246928304993e-05,107,0,400,0.2675,5191.3975,0.0001926263592799434,0,0,400,0.0
720575940619141405,25408.7125,3.9356578968729717e-05,67,0,400,0.1675,16905.9225,5.9150868578748064e-05,0,0,400,0.0
720575940619157595,42238.615,2.3675018700305396e-05,133,0,400,0.3325,16277.165,6.143575985130088e-05,0,0,400,0.0
720575940619160769,34256.92,2.9191182394681134e-05,97,0,400,0.2425,99866.195,1.0013398427766273e-05,398,0,400,0.995
720575940619172079,23981.3125,4.1699135524796655e-05,52,0,400,0.13,71577.83,1.397080632368989e-05,195,0,400,0.4875
720575940619196398,33592.1975,2.9768817595216864e-05,104,0,400,0.26,1447.4175,0.0006908856636043159,0,0,400,0.0
720575940619200960,30500.4425,3.278640957422175e-05,83,0,400,0.2075,1415.3525,0.0007065377706260454,0,0,400,0.0
720575940619215451,41450.3725,2.412523554522942e-05,137,0,400,0.3425,96182.185,1.0396935773501092e-05,371,0,400,0.9275
720575940619226689,30788.5825,3.2479572581816655e-05,83,0,400,0.2075,5808.26,0.00017216860126784958,0,0,400,0.0
720575940619234241,36918.1525,2.7086945913666728e-05,102,0,400,0.255,88192.075,1.1338887309318894e-05,311,0,400,0.7775
720575940619237985,25854.275,3.8678323023948645e-05,54,0,400,0.135,131.7325,0.007591141138291614,0,0,400,0.0
720575940619253869,30022.4775,3.330837703184222e-05,69,0,400,0.1725,100000.0,1e-05,400,0,400,1.0
720575940619259271,26366.925,3.792630350334747e-05,81,0,400,0.2025,1074.5575,0.0009306156255016601,0,0,400,0.0
720575940619271344,19499.14,5.1284313051755104e-05,41,0,400,0.1025,32039.815,3.1211166481454405e-05,25,0,400,0.0625
720575940619293622,33502.0425,2.9848926375160558e-05,87,0,400,0.2175,5944.9775,0.0001682092152577533,0,0,400,0.0
720575940619296365,13431.4025,7.445238872113317e-05,8,0,400,0.02,98157.815,1.0187675836101281e-05,389,0,400,0.9725
720575940619322221,35063.405,2.851976298365775e-05,116,0,400,0.29,408.795,0.002446213872478871,0,0,400,0.0
720575940619327041,22533.7825,4.437781362272401e-05,49,0,400,0.1225,15221.805,6.56952312817041e-05,0,0,400,0.0
720575940619370416,40666.3125,2.4590378092432156e-05,133,0,400,0.3325,2864.07,0.0003491534773940581,0,0,400,0.0
720575940619376577,51527.4825,1.9407119297939697e-05,169,0,400,0.4225,2095.6,0.00047719030349303306,0,0,400,0.0
720575940619428272,35779.9125,2.794864297110844e-05,103,0,400,0.2575,43466.885,2.3006019409948515e-05,56,0,400,0.14
720575940619469147,38342.1775,2.6080939195485182e-05,109,0,400,0.2725,67117.255,1.489929825050205e-05,173,0,400,0.4325
720575940619469488,35906.25,2.78503046127067e-05,117,0,400,0.2925,96301.625,1.0384040767744053e-05,378,0,400,0.945
720575940619476126,21967.63,4.552152416988086e-05,63,0,400,0.1575,99740.2225,1.0026045410115262e-05,396,0,400,0.99
720575940619489088,55385.3375,1.8055320146780724e-05,192,0,400,0.48,1077.86,0.0009277642736533503,0,0,400,0.0
720575940619489857,34800.07,2.8735574382465322e-05,108,0,400,0.27,1167.15,0.0008567879021548215,0,0,400,0.0
720575940619503445,33746.3775,2.963281021792635e-05,93,0,400,0.2325,100000.0,1e-05,400,0,400,1.0
720575940619544779,37470.925,2.668735826510821e-05,106,0,400,0.265,61.655,0.016219284729543426,0,0,400,0.0
720575940619550708,41746.405,2.3954158447895095e-05,132,0,400,0.33,88514.1825,1.1297624536045396e-05,318,0,400,0.795
720575940619574181,35113.1025,2.847939739873456e-05,92,0,400,0.23,805.27,0.0012418195139518424,0,0,400,0.0
720575940619578352,45954.0,2.1760891326108717e-05,150,0,400,0.375,23220.6425,4.3065130519106e-05,6,0,400,0.015
720575940619578608,23626.6,4.2325175861105706e-05,53,0,400,0.1325,776.835,0.0012872746464822002,0,0,400,0.0
720575940619584421,23123.2325,4.3246548682153334e-05,52,0,400,0.13,659.1425,0.0015171226252289906,0,0,400,0.0
720575940619586676,46264.545,2.1614824051549626e-05,140,0,400,0.35,49461.5825,2.021771139247314e-05,75,0,400,0.1875
720575940619615936,38120.545,2.623257353744549e-05,119,0,400,0.2975,5380.8225,0.0001858451937412914,0,0,400,0.0
720575940619658111,23645.4525,4.229143003289956e-05,39,0,400,0.0975,12636.87,7.91335196136385e-05,1,0,400,0.0025
720575940619668206,35456.135,2.8203863731904224e-05,99,0,400,0.2475,90142.695,1.1093522331454589e-05,322,0,400,0.805
720575940619673222,36524.04,2.7379227489620535e-05,98,0,400,0.245,13063.9475,7.654654154113832e-05,0,0,400,0.0
720575940619673664,54597.32,1.8315917338067145e-05,182,0,400,0.455,51137.055,1.9555291168018964e-05,89,0,400,0.2225
720575940619683311,37725.55,2.6507234486972356e-05,98,0,400,0.245,225.9925,0.00442492560593825,0,0,400,0.0
720575940619707728,23709.675,4.217687505206208e-05,54,0,400,0.135,3063.1325,0.0003264631876028869,0,0,400,0.0
720575940619715568,19867.525,5.033339583063315e-05,37,0,400,0.0925,664.0075,0.0015060070857633385,0,0,400,0.0
720575940619718209,33133.9775,3.0180499760404557e-05,102,0,400,0.255,16445.475,6.080700010185173e-05,2,0,400,0.005
720575940619737510,34691.275,2.882569176255413e-05,94,0,400,0.235,100000.0,1e-05,400,0,400,1.0
720575940619766655,21778.795,4.591622263766201e-05,50,0,400,0.125,66916.84,1.4943921440402745e-05,169,0,400,0.4225
720575940619781229,33229.63,3.0093624274480337e-05,106,0,400,0.265,100000.0,1e-05,400,0,400,1.0
720575940619784374,50397.56,1.98422304571888e-05,171,0,400,0.4275,79917.6775,1.2512876140576032e-05,239,0,400,0.5975
720575940619818593,35883.3825,2.7868052851483554e-05,83,0,400,0.2075,99435.695,1.0056750747304577e-05,396,0,400,0.99
720575940619829765,37109.345,2.6947390205890187e-05,119,0,400,0.2975,6708.5775,0.00014906289746224142,0,0,400,0.0
720575940619832188,21834.79,4.5798471155435885e-05,59,0,400,0.1475,18107.96,5.5224332282598374e-05,1,0,400,0.0025
720575940619835892,48787.1375,2.049720584652051e-05,159,0,400,0.3975,97602.46,1.0245643398742203e-05,384,0,400,0.96
720575940619845547,23676.6875,4.2235637903317345e-05,64,0,400,0.16,72395.1575,1.381307858885451e-05,205,0,400,0.5125
720575940619866759,47824.735,2.09096819877831e-05,142,0,400,0.355,497.87,0.0020085564504790407,0,0,400,0.0
720575940619891060,31828.61,3.1418274313581395e-05,83,0,400,0.2075,45460.405,2.1997164345544216e-05,60,0,400,0.15
720575940619893419,25056.7525,3.990940166727512e-05,61,0,400,0.1525,74461.7025,1.3429722480492573e-05,224,0,400,0.56
720575940619906219,28272.28,3.537033447603094e-05,59,0,400,0.1475,59122.96,1.691390282218617e-05,123,0,400,0.3075
720575940619913221,30375.6425,3.29211143435073e-05,73,0,400,0.1825,157.7275,0.006340048501371036,0,0,400,0.0
720575940619927322,29799.7225,3.355735946869975e-05,79,0,400,0.1975,95863.3125,1.0431519357314093e-05,374,0,400,0.935
720575940619935152,27860.215,3.589347749111053e-05,77,0,400,0.1925,434.3075,0.0023025160744403446,0,0,400,0.0
720575940619967727,56800.4775,1.760548579895301e-05,189,0,400,0.4725,9380.9,0.00010659957999765482,0,0,400,0.0
720575940619968892,35418.705,2.8233669186945144e-05,98,0,400,0.245,99555.67,1.004463131030106e-05,397,0,400,0.9925
720575940619972446,23294.875,4.292789723061403e-05,48,0,400,0.12,75106.3775,1.3314448563306092e-05,227,0,400,0.5675
720575940619989765,48074.38,2.0801100295001206e-05,144,0,400,0.36,19479.9525,5.133482743348579e-05,1,0,400,0.0025
720575940619994294,33669.32,2.9700629534543615e-05,79,0,400,0.1975,6453.345,0.00015495839754421932,0,0,400,0.0
720575940620004590,14373.18,6.957402606799609e-05,30,0,400,0.075,48805.575,2.0489462525541396e-05,75,0,400,0.1875
720575940620007589,16957.8275,5.896981792036745e-05,39,0,400,0.0975,37274.6175,2.6827907757873036e-05,33,0,400,0.0825
720575940620012020,24885.745,4.0183647304912916e-05,51,0,400,0.1275,641.205,0.0015595636340951801,0,0,400,0.0
720575940620014203,40125.405,2.492186683224755e-05,126,0,400,0.315,740.89,0.001349728029801995,0,0,400,0.0
720575940620014356,24805.925,4.031294942639712e-05,60,0,400,0.15,393.3675,0.0025421520588253988,0,0,400,0.0
720575940620020694,9411.1475,0.00010625696813273835,5,0,400,0.0125,2214.0875,0.00045165333348388444,0,0,400,0.0
720575940620027515,52423.4075,1.9075448309993965e-05,149,0,400,0.3725,70960.72,1.409230346028056e-05,208,0,400,0.52
720575940620028513,37791.35,2.646108170255892e-05,103,0,400,0.2575,228.2975,0.004380249455206473,0,0,400,0.0
720575940620028795,49642.76,2.014392431041304e-05,158,0,400,0.395,605.9075,0.0016504169365786031,0,0,400,0.0
720575940620032123,31308.62,3.1940085509996926e-05,74,0,400,0.185,1474.7925,0.0006780614900062212,0,0,400,0.0
720575940620040780,46632.875,2.1444099254013398e-05,148,0,400,0.37,87196.9275,1.146829399464792e-05,295,0,400,0.7375
720575940620058537,39554.42,2.5281624657876417e-05,119,0,400,0.2975,1655.845,0.0006039212607460239,0,0,400,0.0
720575940620059425,45858.11,2.1806393678239246e-05,132,0,400,0.33,56888.3325,1.757829692055045e-05,108,0,400,0.27
720575940620080798,32071.31,3.118051616850075e-05,93,0,400,0.2325,97883.3825,1.0216238696083065e-05,388,0,400,0.97
720575940620095100,37136.655,2.692757330998174e-05,95,0,400,0.2375,67528.575,1.4808545863732502e-05,166,0,400,0.415
720575940620129694,45023.5725,2.221058757609694e-05,122,0,400,0.305,363.3975,0.0027518075936130548,0,0,400,0.0
720575940620130032,47872.385,2.0888869439030456e-05,135,0,400,0.3375,402.265,0.0024859234584167153,0,0,400,0.0
720575940620139643,39377.71,2.5395077570534194e-05,116,0,400,0.29,76605.5975,1.3053876382858314e-05,230,0,400,0.575
720575940620142196,18578.53,5.3825571775592585e-05,33,0,400,0.0825,97809.7375,1.0223930925077883e-05,386,0,400,0.965
720575940620147067,39105.295,2.5571984561170042e-05,99,0,400,0.2475,27596.555,3.6236407044285054e-05,16,0,400,0.04
720575940620156326,33124.3525,3.0189269360057678e-05,84,0,400,0.21,700.1175,0.0014283316728977637,0,0,400,0.0
720575940620156795,34341.2225,2.911952246312722e-05,92,0,400,0.23,388.8175,0.002571900698914015,0,0,400,0.0
720575940620159398,24842.2175,4.025405541997207e-05,54,0,400,0.135,1880.3725,0.0005318095217835828,0,0,400,0.0
720575940620191777,25642.37,3.8997955337201674e-05,69,0,400,0.1725,4650.6475,0.00021502382195167448,0,0,400,0.0
720575940620197441,21612.625,4.626925234671864e-05,54,0,400,0.135,821.805,0.0012168336770888473,0,0,400,0.0
720575940620202266,31701.185,3.154456213545329e-05,89,0,400,0.2225,320.705,0.0031181303690307294,0,0,400,0.0
720575940620203340,33961.3275,2.9445256520081554e-05,79,0,400,0.1975,2054.455,0.0004867470935114179,0,0,400,0.0
720575940620223659,24637.2975,4.058886734634755e-05,74,0,400,0.185,1976.9925,0.0005058188131720277,0,0,400,0.0
720575940620224801,51994.32,1.9232870051959523e-05,163,0,400,0.4075,16870.11,5.927643625323131e-05,2,0,400,0.005
720575940620228641,30665.99,3.260941518600899e-05,92,0,400,0.23,60420.1975,1.655075688886982e-05,121,0,400,0.3025
720575940620245926,41135.185,2.4310088796245845e-05,115,0,400,0.2875,98693.32,1.0132398018427184e-05,389,0,400,0.9725
720575940620267073,30993.0875,3.226525914851174e-05,79,0,400,0.1975,100000.0,1e-05,400,0,400,1.0
